t,control_x,control_y,control_z,base_x,base_y,base_z,control_minus_base_x,control_minus_base_y,control_minus_base_z,control_base_distance,min_centerline_distance,same_index_min_centerline_distance,estimated_nested_clearance,estimated_same_index_nested_clearance,min_bcm_gap,max_bcm_gap,num_bcm_gaps
0.011000000000000003,0.0,0.0,-0.5499999999999999,3.65133184880566e-09,0.0,-0.5000282478295658,-3.65133184880566e-09,0.0,-0.04997175217043415,0.049971752170434286,0.5000282478295659,0.5000282478295659,2.499971752170434,2.499971752170434,2.332170421414063,2.489318051298665,10
0.012000000000000004,0.0,0.0,-0.6,5.451440572537393e-09,0.0,-0.5500164045100686,-5.451440572537393e-09,0.0,-0.049983595489931365,0.04998359548993166,0.5500164045100687,0.5500164045100687,2.449983595489931,2.449983595489931,2.2168613234560484,2.436785925352706,10
0.013000000000000005,0.0,0.0,-0.65,7.42758829263243e-09,0.0,-0.6000106286597907,-7.42758829263243e-09,0.0,-0.04998937134020931,0.049989371340209865,0.6000106286597907,0.6000106286597907,2.3999893713402094,2.3999893713402094,2.088868394113614,2.384241793912544,10
0.014000000000000005,0.0,0.0,-0.7000000000000001,9.830047828517913e-09,0.0,-0.6500078646262173,-9.830047828517913e-09,0.0,-0.049992135373782776,0.04999213537378374,0.6500078646262173,0.6500078646262173,2.3499921353737827,2.3499921353737827,1.9397237959197602,2.3317236885769286,10
0.015000000000000006,0.0,0.0,-0.7500000000000001,1.2897705438477872e-08,0.0,-0.7000065827143009,-1.2897705438477872e-08,0.0,-0.04999341728569917,0.049993417285700836,0.7000065827143009,0.7000065827143009,2.299993417285699,2.299993417285699,1.7745563550717867,2.279258695117566,10
0.016000000000000007,0.0,0.0,-0.8000000000000002,1.6786319235261384e-08,0.0,-0.7500060175685326,-1.6786319235261384e-08,0.0,-0.049993982431467576,0.04999398243147039,0.7500060175685328,0.7500060175685328,2.249993982431467,2.249993982431467,1.5963159474962803,2.2268618217754543,10
0.017000000000000008,0.0,0.0,-0.8500000000000002,2.152589238863908e-08,0.0,-0.800005787588876,-2.152589238863908e-08,0.0,-0.04999421241112423,0.04999421241112886,0.8000057875888762,0.8000057875888762,2.1999942124111236,2.1999942124111236,1.4052955763365793,2.174535445399283,10
0.01800000000000001,0.0,0.0,-0.9000000000000002,2.7011321637786636e-08,0.0,-0.8500057045917221,-2.7011321637786636e-08,0.0,-0.049994295408278155,0.04999429540828545,0.8500057045917226,0.8500057045917226,2.1499942954082774,2.1499942954082774,1.201903440953673,2.1222697413717535,10
0.01900000000000001,0.0,0.0,-0.9500000000000003,3.302213497359115e-08,0.0,-0.9000056783872843,-3.302213497359115e-08,0.0,-0.049994321612716,0.049994321612726905,0.900005678387285,0.900005678387285,2.099994321612715,2.099994321612715,0.9866429302223767,2.0700441268821677,10
0.02000000000000001,0.0,0.0,-1.0000000000000002,3.926228044548271e-08,0.0,-0.9500056686895116,-3.926228044548271e-08,0.0,-0.04999433131048858,0.049994331310504,0.9500056686895125,0.9500056686895125,2.0499943313104874,2.0499943313104874,0.7600911982010459,2.0178295167780287,10
0.02100000000000001,0.0,0.0,-1.0500000000000003,4.5409099043665364e-08,0.0,-1.0000056606427974,-4.5409099043665364e-08,0.0,-0.04999433935720288,0.0499943393572235,1.0000056606427985,1.0000056606427985,1.9999943393572015,1.9999943393572015,0.5228773854830249,1.9655910839114084,10
