step,time_s,phase,wall_step_ms,outer_euler_residual_norm,inner_euler_residual_norm,euler_residual_norm_max,contact_current_error,contact_current_iterations,theta_beta_rad,theta_beta_deg,theta_tip_rad,theta_tip_deg,inner_interp_frame_0,inner_interp_frame_1,inner_interp_alpha,inner_to_outer_tip_distance_m,outer_tip_x_m,outer_tip_y_m,outer_tip_z_m,inner_pseudo_tip_x_m,inner_pseudo_tip_y_m,inner_pseudo_tip_z_m
94,0.4700000000000003,initializing,24.162299931049347,0.003841510423969879,0.0038415073100500313,0.003841510423969879,2.8637279896044258e-06,501.0,0.0,0.0,0.0,0.0,59,60,1.0,0.0010269292188895662,0.16947810418010106,0.006951680161956289,-0.0,0.16881311919818778,0.007734226387069495,0.0
95,0.4750000000000003,initializing,23.160799988545477,0.003840834468097853,0.0038408314936841234,0.003840834468097853,2.853034342097467e-06,501.0,0.0,0.0,0.0,0.0,59,60,1.0,0.0010269624935495376,0.16947802829791997,0.006952412199787799,-0.0,0.16881296002711194,0.007734931310303252,0.0
96,0.4800000000000003,initializing,22.744700079783797,0.003839885799531862,0.003839882951194708,0.003839885799531862,2.8401329007425765e-06,501.0,0.0,0.0,0.0,0.0,59,60,1.0,0.001026995380665593,0.16947795648025285,0.006953101033708003,-0.0,0.16881280894293396,0.007735595931778964,0.0
97,0.4850000000000003,initializing,22.78860006481409,0.003838755033019867,0.003838752306325151,0.003838755033019867,2.825029291269458e-06,501.0,0.0,0.0,0.0,0.0,59,60,1.0,0.0010270278729053565,0.16947788857003654,0.0069537489242456774,-0.0,0.16881266578766052,0.007736222503053556,0.0
98,0.4900000000000003,initializing,23.310799966566265,0.0038375279318018807,0.0038375253256190235,0.0038375279318018807,2.8077736505655067e-06,501.0,0.0,0.0,0.0,0.0,59,60,1.0,0.0010270599603932403,0.16947782441985948,0.006954357980347876,-0.0,0.1688125304141607,0.007736813121697352,0.0
99,0.49500000000000033,initializing,23.934800061397254,0.0038362853411767397,0.0038362828488091895,0.0038362853411767397,2.7884050017787156e-06,501.0,0.0,0.0,0.0,0.0,59,60,1.0,0.001027091631854106,0.16947776389095082,0.006954930174540943,-0.0,0.16881240268206427,0.007737369745328208,0.0
100,0.5000000000000003,initializing,23.48350000102073,0.0038351032931811337,0.003835100913833822,0.0038351032931811337,2.766975035639978e-06,501.0,0.0,0.0,0.0,0.0,59,60,1.0,0.0010271228750817836,0.16947770685260138,0.006955467355300626,-0.0,0.1688122824579562,0.0077378942052536235,0.0
101,0.5050000000000003,initializing,28.401199961081147,0.003834053760099042,0.0038340514784756035,0.003834053760099042,2.743549610096837e-06,501.0,0.0,0.0,0.0,0.0,59,60,1.0,0.0010271536769531928,0.16947765318166244,0.006955971256574562,-0.0,0.16881216961560247,0.007738388216630112,0.0
102,0.5100000000000003,initializing,25.995900039561093,0.003833204889082732,0.003833202711784207,0.003833204889082732,2.718189564269019e-06,501.0,0.0,0.0,0.0,0.0,59,60,1.0,0.001027184023678859,0.16947760276154947,0.006956443505473649,-0.0,0.16881206403305862,0.007738853384871833,0.0
103,0.5150000000000003,initializing,27.77249994687736,0.003832620137053901,0.003832618050405553,0.003832620137053901,2.6909561431497452e-06,501.0,0.0,0.0,0.0,0.0,59,60,1.0,0.001027213900192831,0.16947755548159413,0.0069568856300241955,-0.0,0.16881196559181297,0.00773929121242406,0.0
104,0.5200000000000004,initializing,24.752099998295307,0.003832358273166627,0.0038323562679572895,0.003832358273166627,2.661985294643861e-06,501.0,0.0,0.0,0.0,0.0,59,60,1.0,0.0010272432897629087,0.16947751123700225,0.0069572990672434835,-0.0,0.1688118741804008,0.007739703109437727,0.0
105,0.5250000000000004,initializing,22.97659998293966,0.0038324748908807665,0.0038324729738266755,0.0038324748908807665,2.631189469194865e-06,501.0,0.0,0.0,0.0,0.0,59,60,1.0,0.0010272721575138206,0.169477469926844,0.006957685168263264,-0.0,0.16881178970904967,0.007740090391431144,0.0
106,0.5300000000000004,initializing,22.30560011230409,0.0038330202239460548,0.003833018392559248,0.0038330202239460548,2.598659433353938e-06,501.0,0.0,0.0,0.0,0.0,59,60,1.0,0.0010273005475744863,0.16947743145294797,0.006958045216946057,-0.0,0.16881171199596773,0.007740454329651663,0.0
107,0.5350000000000004,initializing,22.15129998512566,0.0038340266637111675,0.0038340249163152634,0.0038340266637111675,2.564579011924168e-06,501.0,0.0,0.0,0.0,0.0,59,60,1.0,0.0010273284148857446,0.16947739571839626,0.0069583803964022,-0.0,0.16881164095971773,0.007740796061716074,0.0
108,0.5400000000000004,initializing,22.78890006709844,0.0038355297670619654,0.003835528100097295,0.0038355297670619654,2.5289648584618943e-06,501.0,0.0,0.0,0.0,0.0,59,60,1.0,0.0010273557418677816,0.16947736263440635,0.006958691865246204,-0.0,0.16881157649177586,0.007741116706767682,0.0
109,0.5450000000000004,initializing,23.14699999988079,0.003837569135216773,0.0038375675521658105,0.003837569135216773,2.491887281923993e-06,501.0,0.0,0.0,0.0,0.0,59,60,1.0,0.0010273825101976396,0.16947733211650975,0.00695898071392481,-0.0,0.1688115184858319,0.0077414173129304875,0.0
110,0.5500000000000004,initializing,23.073400021530688,0.0038401811566954377,0.003840179633066796,0.0038401811566954377,2.4534234791339204e-06,501.0,0.0,0.0,0.0,0.0,59,60,1.0,0.001027408701163955,0.1694773040838522,0.0069592479706818994,-0.0,0.16881146683549664,0.00774169886238674,0.0
111,0.5550000000000004,initializing,22.90560002438724,0.003843398774672878,0.0038433973171125187,0.003843398774672878,2.4136512998654203e-06,501.0,0.0,0.0,0.0,0.0,59,60,1.0,0.0010274342958891737,0.1694772784587522,0.006959494605660724,-0.0,0.16881142143299835,0.007741962275039786,0.0
112,0.5600000000000004,initializing,23.569999961182475,0.0038472513450103904,0.00384724995644291,0.0038472513450103904,2.372766742246066e-06,501.0,0.0,0.0,0.0,0.0,59,60,1.0,0.001027459275211786,0.16947725516619935,0.006959721537270581,-0.0,0.1688113821691566,0.007742208415133726,0.0
113,0.5650000000000004,initializing,23.64929998293519,0.00385176481245603,0.003851763475357207,0.00385176481245603,2.3496195321937415e-06,501.0,0.0,0.0,0.0,0.0,59,60,1.0,0.0010274836046097213,0.16947723413468327,0.00695992963219088,-0.0,0.1688113489519964,0.007742438086598791,0.0
114,0.5700000000000004,initializing,22.805799962952733,0.0038569659211594143,0.003856964644506378,0.0038569659211594143,2.339826282116758e-06,501.0,0.0,0.0,0.0,0.0,59,60,1.0,0.0010275072657471218,0.16947721530156024,0.006960119753039012,-0.0,0.16881132166942783,0.007742652085820631,0.0
115,0.5750000000000004,initializing,22.715499973855913,0.003862897478981579,0.003862896250357479,0.003862897478981579,2.3298131253354714e-06,501.0,0.0,0.0,0.0,0.0,59,60,1.0,0.001027530244417724,0.16947719860104907,0.006960292658634743,-0.0,0.16881130019876683,0.00774285110439526,0.0
116,0.5800000000000004,initializing,22.17520005069673,0.0038695721558002676,0.0038695709772986475,0.0038695721558002676,2.319721295134282e-06,501.0,0.0,0.0,0.0,0.0,59,60,1.0,0.0010275525160748562,0.16947718396622155,0.006960449063010547,-0.0,0.1688112844222765,0.007743035780675457,0.0
117,0.5850000000000004,initializing,22.02379994560033,0.003876998762017574,0.0038769976378994326,0.003876998762017574,2.3095555347538535e-06,501.0,0.0,0.0,0.0,0.0,59,60,1.0,0.001027574060218921,0.16947717133038323,0.0069605896650368655,-0.0,0.16881127420941933,0.007743206732015846,0.0
118,0.5900000000000004,initializing,22.047300008125603,0.0038851835163274786,0.0038851824358972363,0.0038851835163274786,2.2993113605595456e-06,501.0,0.0,0.0,0.0,0.0,59,60,1.0,0.0010275948554638533,0.1694771606266676,0.006960715137353491,-0.0,0.1688112694198121,0.007743364540092862,0.0
119,0.5950000000000004,initializing,23.186700069345534,0.003894127835024568,0.003894126800900709,0.003894127835024568,2.2889862523068844e-06,501.0,0.0,0.0,0.0,0.0,59,60,1.0,0.0010276148794900162,0.1694771517876222,0.006960826130886723,-0.0,0.16881126990312348,0.007743509755632826,0.0
120,0.6000000000000004,initializing,22.95739995315671,0.003903828614727813,0.003903827624409538,0.003903828614727813,2.2785736954720663e-06,501.0,0.0,0.0,0.0,0.0,59,60,1.0,0.0010276341069363141,0.16947714474410633,0.006960923275155026,-0.0,0.16881127549409974,0.007743642892664684,0.0
121,0.6050000000000004,initializing,26.946900063194335,0.003914276221952911,0.00391427527524458,0.003914276221952911,2.26813593990332e-06,501.0,0.0,0.0,0.0,0.0,59,60,1.0,0.0010276525096712182,0.16947713942505743,0.006961007183623626,-0.0,0.16881128601259335,0.007743764434464196,0.0
122,0.6100000000000004,initializing,26.80500003043562,0.003925455518493762,0.003925454612628376,0.003925455518493762,2.2575165655470607e-06,501.0,0.0,0.0,0.0,0.0,59,60,1.0,0.0010276700678920067,0.1694771357576515,0.006961078456086741,-0.0,0.16881130125345878,0.007743874841788411,0.0
123,0.6150000000000004,initializing,29.60199990775436,0.003937342200253471,0.003937341336456671,0.003937342200253471,2.2468313443461506e-06,501.0,0.0,0.0,0.0,0.0,59,60,1.0,0.0010276867536587256,0.16947713366674552,0.006961137674270213,-0.0,0.1688113210032465,0.0077439745415484144,0.0
124,0.6200000000000004,initializing,24.874199996702373,0.003949909008613372,0.0039499081764924355,0.003949909008613372,2.2362804481567743e-06,501.0,0.0,0.0,0.0,0.0,59,60,1.0,0.00102770255492827,0.16947713308023324,0.006961185441708295,-0.0,0.16881134505699433,0.007744064007973662,0.0
125,0.6250000000000004,initializing,24.24950001295656,0.003963137119662324,0.0039631363143055025,0.003963137119662324,2.2260337932111632e-06,501.0,0.0,0.0,0.0,0.0,59,60,1.0,0.0010277174622786288,0.16947713392818078,0.006961222357235288,-0.0,0.16881137322094592,0.007744143721725076,0.0
126,0.6300000000000004,initializing,22.81829994171858,0.0039770079112296545,0.003977007139617741,0.0039770079112296545,2.2162867848632195e-06,501.0,0.0,0.0,0.0,0.0,59,60,1.0,0.001027731461447102,0.1694771361402425,0.006961248997071398,-0.0,0.1688114052986965,0.007744214132605955,0.0
127,0.6350000000000005,initializing,25.48479998949915,0.0039914967338023,0.0039914959913419585,0.0039914967338023,2.207335680593708e-06,501.0,0.0,0.0,0.0,0.0,59,60,1.0,0.0010277445298397618,0.1694771396426886,0.006961265912128627,-0.0,0.16881144107301252,0.007744275639365,0.0
128,0.6400000000000005,initializing,25.44959995429963,0.004006568861736677,0.004006568146855503,0.004006568861736677,2.1997059814327054e-06,501.0,0.0,0.0,0.0,0.0,59,60,1.0,0.001027756625739059,0.16947714435201533,0.0069612736250726755,-0.0,0.16881148027433177,0.0077443285512638245,0.0
129,0.6450000000000005,initializing,24.00039997883141,0.004022168806352947,0.004022168122065052,0.004022168806352947,2.202672474075457e-06,501.0,0.0,0.0,0.0,0.0,59,60,1.0,0.0010277563372743327,0.16947714981017403,0.006961274015832018,-0.0,0.16881152312841696,0.0077443603516473124,0.0
130,0.6500000000000005,initializing,24.846200016327202,0.004037766394605755,0.004037765735625964,0.004037766394605755,2.212226218164459e-06,501.0,0.0,0.0,0.0,0.0,59,60,1.0,0.0010277448868093472,0.1694771557370771,0.006961267114475333,-0.0,0.16881156725113727,0.007744370887769187,0.0
131,0.6550000000000005,initializing,26.250399998389184,0.0040529233507388745,0.004052922721297011,0.0040529233507388745,2.221037032182646e-06,501.0,0.0,0.0,0.0,0.0,59,60,1.0,0.001027731556834594,0.16947716203255367,0.0069612524704670605,-0.0,0.16881161021230245,0.0077443699121537805,0.0
132,0.6600000000000005,initializing,25.531499995850027,0.004067444371079011,0.004067443760241031,0.004067444371079011,2.2282547007075015e-06,501.0,0.0,0.0,0.0,0.0,59,60,1.0,0.0010277182994408442,0.1694771685259868,0.006961231637097892,-0.0,0.16881165168084772,0.007744361404021429,0.0
133,0.6650000000000005,initializing,24.85130005516112,0.004081347012877801,0.004081346435764416,0.004081347012877801,2.2338005381562138e-06,501.0,0.0,0.0,0.0,0.0,59,60,1.0,0.0010277055471862283,0.16947717509144788,0.006961206333666058,-0.0,0.16881169158828663,0.007744347699408901,0.0
134,0.6700000000000005,initializing,24.524100008420646,0.004094658464931798,0.004094657906577528,0.004094658464931798,2.2379608934331056e-06,501.0,0.0,0.0,0.0,0.0,59,60,1.0,0.0010276933756213026,0.16947718163861852,0.006961178032086464,-0.0,0.16881172993064214,0.007744330442953737,0.0
135,0.6750000000000005,initializing,25.87810007389635,0.004107407348568242,0.004107406816533668,0.004107407348568242,2.2410638921698584e-06,501.0,0.0,0.0,0.0,0.0,59,60,1.0,0.0010276817742210641,0.16947718810270546,0.006961147896105313,-0.0,0.1688117667314999,0.007744310859867683,0.0
136,0.6800000000000005,initializing,24.7222000034526,0.004119620745301778,0.004119620227604597,0.004119620745301778,2.2433866426437573e-06,501.0,0.0,0.0,0.0,0.0,59,60,1.0,0.0010276707122997629,0.1694771944375015,0.006961116813659197,-0.0,0.16881180202910295,0.007744289869735743,0.0
137,0.6850000000000005,initializing,25.019099935889244,0.0041313235919486005,0.004131323092430902,0.0041313235919486005,2.2451401811054703e-06,501.0,0.0,0.0,0.0,0.0,59,60,1.0,0.0010276601570342887,0.16947720061061503,0.006961085447965115,-0.0,0.16881183586863524,0.007744268158758652,0.0
138,0.6900000000000005,initializing,24.84800003003329,0.004142538777459512,0.00414253830977908,0.004142538777459512,2.246480925916077e-06,501.0,0.0,0.0,0.0,0.0,59,60,1.0,0.0010276500779508994,0.16947720660001925,0.006961054286383824,-0.0,0.16881186829830708,0.007744246234112639,0.0
139,0.6950000000000005,initializing,25.397000019438565,0.0041532875629567735,0.004153287113093832,0.0041532875629567735,2.247523028049955e-06,501.0,0.0,0.0,0.0,0.0,59,60,1.0,0.0010276404481099819,0.16947721239146837,0.006961023681112393,-0.0,0.16881189936736735,0.007744224466705226,0.0
140,0.7000000000000005,initializing,24.701599963009357,0.004163589881891939,0.004163589445181498,0.004163589881891939,2.2483477603711306e-06,501.0,0.0,0.0,0.0,0.0,59,60,1.0,0.0010276312432404096,0.16947721797657225,0.006960993881675577,-0.0,0.16881192912514548,0.00774420312335437,0.0
141,0.7050000000000005,initializing,25.096499943174422,0.004173464652664756,0.004173464235761694,0.004173464652664756,2.249015027692561e-06,501.0,0.0,0.0,0.0,0.0,59,60,1.0,0.0010276224417552565,0.16947722335129456,0.006960965059495871,-0.0,0.16881195762056952,0.0077441823922470825,0.0
142,0.7100000000000005,initializing,30.864399974234402,0.004182929790591729,0.004182929401457831,0.004182929790591729,2.249569363547763e-06,501.0,0.0,0.0,0.0,0.0,59,60,1.0,0.0010276140237429952,0.16947722851485386,0.006960937327128727,-0.0,0.16881198490177096,0.0077441624014500735,0.0
143,0.7150000000000005,initializing,31.183000071905553,0.004192002350418252,0.004192001984573451,0.004192002350418252,2.2500414089296237e-06,501.0,0.0,0.0,0.0,0.0,59,60,1.0,0.0010276059712151027,0.16947723346886026,0.006960910753041083,-0.0,0.1688120110159423,0.007744143234626678,0.0
144,0.7200000000000005,initializing,30.097599956206977,0.004200698620426848,0.0042006982779980865,0.004200698620426848,2.250453119673971e-06,501.0,0.0,0.0,0.0,0.0,59,60,1.0,0.0010275982672203578,0.16947723821669414,0.006960885372780851,-0.0,0.16881203600940226,0.00774412494162827,0.0
145,0.7250000000000005,initializing,27.30300009716302,0.004209034234647595,0.004209033922345967,0.004209034234647595,2.250819682003893e-06,501.0,0.0,0.0,0.0,0.0,59,60,1.0,0.00102759089599866,0.16947724276293097,0.006960861197312092,-0.0,0.1688120599271016,0.007744107547100799,0.0
146,0.7300000000000005,initializing,28.5521000623703,0.004217024082324792,0.004217023794939947,0.004217024082324792,2.2511529019476358e-06,501.0,0.0,0.0,0.0,0.0,59,60,1.0,0.0010275838426582105,0.1694772471130717,0.006960838219602455,-0.0,0.16881208281258306,0.007744091056844482,0.0
147,0.7350000000000005,initializing,27.119599981233478,0.0042246824444264735,0.004224682162461294,0.0042246824444264735,2.2514616566300737e-06,501.0,0.0,0.0,0.0,0.0,59,60,1.0,0.0010275770932487147,0.1694772512732143,0.006960816419307334,-0.0,0.16881210470837424,0.007744075463207201,0.0
148,0.7400000000000005,initializing,26.620800024829805,0.004232022985981751,0.004232022722582613,0.004232022985981751,2.2517503820870534e-06,501.0,0.0,0.0,0.0,0.0,59,60,1.0,0.0010275706344216257,0.1694772552497574,0.006960795767083421,-0.0,0.16881212565537976,0.007744060748688428,0.0
149,0.7450000000000006,initializing,26.67930000461638,0.004239058819794535,0.004239058562348528,0.004239058819794535,2.252023899717584e-06,501.0,0.0,0.0,0.0,0.0,59,60,1.0,0.001027564453791777,0.1694772590493814,0.006960776226787491,-0.0,0.1688121456930936,0.0077440468888092286,0.0
150,0.7500000000000006,initializing,25.685700005851686,0.004245802456521731,0.0042458021997898105,0.004245802456521731,2.2522847108623653e-06,501.0,0.0,0.0,0.0,0.0,59,60,1.0,0.0010275585391405237,0.1694772626787877,0.006960757758251392,-0.0,0.16881216485966793,0.00774403385412227,0.0
151,0.7550000000000006,initializing,24.989400058984756,0.004252265935844766,0.0042522656949641,0.004252265935844766,2.252535225036231e-06,501.0,0.0,0.0,0.0,0.0,59,60,1.0,0.0010275528791197372,0.1694772661447062,0.006960740318469625,-0.0,0.16881218319175628,0.007744021612183875,0.0
152,0.7600000000000006,initializing,26.275500073097646,0.004258460748712956,0.004258460511167448,0.004258460748712956,2.252776084084883e-06,501.0,0.0,0.0,0.0,0.0,59,60,1.0,0.0010275474627338148,0.16947726945371394,0.0069607238630420435,-0.0,0.16881220072440095,0.007744010128375929,0.0
153,0.7650000000000006,initializing,26.148300035856664,0.004264397840669587,0.004264397612085029,0.004264397840669587,2.2530087083418245e-06,501.0,0.0,0.0,0.0,0.0,59,60,1.0,0.0010275422797486403,0.16947727261231105,0.006960708347123257,-0.0,0.1688122174912742,0.007743999367532466,0.0
154,0.7700000000000006,initializing,25.633000070229173,0.004270087751182328,0.004270087545053745,0.004270087751182328,2.2532331158187122e-06,501.0,0.0,0.0,0.0,0.0,59,60,1.0,0.0010275373202105263,0.16947727562678966,0.006960693726328791,-0.0,0.16881223352468475,0.007743989294331897,0.0
155,0.7750000000000006,initializing,24.961399962194264,0.004275540606662031,0.004275540413317773,0.004275540606662031,2.2534509609633345e-06,501.0,0.0,0.0,0.0,0.0,59,60,1.0,0.0010275325747813335,0.16947727850333877,0.006960679956782262,-0.0,0.16881224885583487,0.00774397987391337,0.0
156,0.7800000000000006,initializing,26.301800040528178,0.0042807661207474226,0.004280765945401909,0.0042807661207474226,2.253662134484315e-06,501.0,0.0,0.0,0.0,0.0,59,60,1.0,0.0010275280344110645,0.16947728124789252,0.006960666995911061,-0.0,0.1688122635147133,0.007743971072281039,0.0
157,0.7850000000000006,initializing,26.6376999206841,0.004285773661732035,0.004285773495130714,0.004285773661732035,2.253865526845805e-06,501.0,0.0,0.0,0.0,0.0,59,60,1.0,0.0010275236903114573,0.1694772838662269,0.006960654802232755,-0.0,0.16881227752991787,0.0077439628558234955,0.0
158,0.7900000000000006,initializing,25.949200033210218,0.004290572179611685,0.00429057201385897,0.004290572179611685,2.2540631323605894e-06,501.0,0.0,0.0,0.0,0.0,59,60,1.0,0.0010275195342953304,0.16947728636392106,0.006960643335569976,-0.0,0.16881229092926445,0.007743955192523737,0.0
